fips,preterm,lbw,pop_per_sqr_mile,white,black,native,asian,pacific,multiracial,hispanic,poverty,hs,ba,marital,drug_death_per_100000,insured,fertilizer_per_sqr_mile,insecticide_per_sqr_mile,herbicide_per_sqr_mile,acres_ag_land_per_sqr_mile,all_wells,all_hormone_wells,all_est_wells,all_test_wells,all_wells_2014to2018,all_hormone_wells_2014to2018,all_est_wells_2014to2018,all_test_wells_2014to2018,required_report,no_report_but_resources,"Metro-nonmetro status, 2013 0=Nonmetro 1=Metro",Economic Types Type_2015_Update non-overlapping,total_area,maternal_care_code
21045,8.9,8.2,35.55751647,97.3,0.7,0.3,0.2,0,1.3,2.9,26.6,75,13.3,54.3,285.5,90.2,98.86817427,34.42749157,51.76954695,7.284383596,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,445.741,1
21051,11.3,10.8,43.94019139,93.6,3.4,0.3,0,0.1,1.7,2.7,38.6,64.3,9.5,49.6,379.1,91.9,9.505707473,1.41488226,3.089727827,2.855334681,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,471.132,1
21053,9.7,8.7,51.76679341,97.6,0.4,0,0.2,0,0.9,2.8,23,73.1,10.1,48,282.4,91.5,107.3307985,8.871989861,53.39416984,0.086185044,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,205.417,0
21055,11.1,7.7,25.23314896,96.6,1.2,0.3,0,0,1,1.1,16.4,83,13.1,50.2,252.2,89.7,108.5944944,64.85666582,135.2500118,50.27183349,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,371.14,0
21057,9.5,9.5,21.99570112,93.1,3.9,0,0.4,0,1.1,0.9,21.5,81.1,13.1,48.2,217.2,89.4,46.3210527,13.04735318,31.36345168,4.629811662,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,310.908,0
21063,14.2,11.1,32.08019836,96.2,3.4,0.1,0,0,0.2,0.3,30.3,78,8.3,60.8,232,94.8,29.94635518,0.311541104,3.593391914,1.94606498,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,235.324,0
21065,12.7,9,56.55211107,97.6,0.2,0.4,0.1,0,1.6,0.3,32.7,74.7,9.9,44.4,209.5,94.4,23.20086608,1.868870854,8.301263562,2.137545734,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,255.61,0
21069,10.1,6.1,41.5412644,96.2,1.6,0.1,0.2,0,1.1,1.3,17.8,78.5,12.7,58.5,297.7,90.1,126.2304724,23.56367184,80.75571304,0.436098639,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,351.318,1
21071,12.5,10.5,93.89143723,97.6,1.1,0,0.3,0,0.9,0.8,31.7,73.8,11.2,49.7,370.6,93.4,2.415557205,0.676356018,1.367968186,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,395.705,1
21073,12.3,9.8,241.9926771,82.6,9.5,0.2,1.8,0,3.9,3.2,12.3,89,29.8,43.6,208.6,91.9,46.97821893,2.424930596,21.80994125,5.393546028,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,212.008,1
21075,12.3,9.7,30.15573177,72.2,25,0.4,0.1,0,1.9,1.9,29.8,78.2,13.3,40.6,248.4,94.4,275.9225177,167.0171077,391.6408894,225.1822212,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,230.674,0
21079,12.8,9.8,75.3067158,96.1,1.1,0.4,0.1,0,2,2.3,16.7,79.9,16.8,56,251,92.5,101.1868804,19.23085281,41.63425308,13.26385599,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,233.944,0
21083,10.5,8,67.59134909,90.4,4.4,0.1,0.5,0.3,2.7,6.4,17.7,85.3,16.3,52.6,170.9,93.1,226.4674485,193.1013109,255.4693461,81.30934451,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,556.788,1
21085,10.1,8.8,52.36354035,95.8,1,0.4,0.2,0,1.3,1.4,25.3,80.1,10.4,51.6,240.7,94.6,131.2248964,34.67299291,96.49989599,13.27191116,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,511.028,0
21087,9.1,8,38.53535583,95,1.3,2.8,0.1,0,0.9,0.5,18.2,75.8,12,52.8,248.1,95.2,186.7442291,87.27525704,133.1834756,6.820509773,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,288.791,0
21095,13.2,11.2,58.2485923,95.4,2.6,0.1,0.4,0,1.1,0.9,36.2,71.6,10.8,50.1,403.2,93.6,0.109481765,NA,0.10089496,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,468.152,1
21097,9.2,8.4,60.92450687,95.4,1.9,0,0,0,2,2.4,17.2,83.4,14.8,50.8,255.5,92.3,98.69717896,29.06870488,60.74500999,34.34264977,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,309.88,1
21099,10.4,8.1,45.14957752,93.3,4.2,0.5,0.5,0,1.4,1.8,21.4,75.6,11.8,50.9,201.4,91.1,113.4762775,25.94276739,59.10141991,9.680969163,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,417.849,0
21105,9.1,9.1,18.85468519,87.2,9.4,0.3,0.6,0,2.3,1.2,15.4,78.3,17.6,40,152.7,95.3,275.8942355,327.4185426,382.8764127,151.6506105,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,253.039,0
21107,11.4,8,84.24066442,90,6.4,0.4,0.6,0,2.2,2,17.9,86.5,16,52.2,295.5,92.2,85.79398081,86.72560168,134.6053802,1.368837005,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,554.415,1
21109,11,9.9,38.74042208,99.6,0.1,0,0,0,0.3,0.1,30.4,74.3,12.2,57.5,122.6,95.9,38.52605049,0.399774041,2.937470126,0.869074002,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,346.511,0
21115,12.6,9.6,87.19867158,97.3,0.5,0.1,1.5,0,0.4,0.4,22.9,80.5,14.9,56,313.8,95.9,3.622621343,0.045807646,0.599316703,0.22903823,0.007571857,0,0,0,0.007571857,0,0,0,TRUE,FALSE,0,0,264.136,1
21119,10.5,8.5,44.13145273,97.9,0.6,0,0.1,0.1,1.2,1,33.2,73.1,12.9,51.4,282.4,93.7,0.549047275,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,352.851,0
21121,13.4,11.7,81.45657306,96.7,1.2,0.8,0.4,0,0.8,1.2,33.3,72.3,13.1,46.1,362.6,93.4,9.381212724,0.106134029,3.432529821,2.231403247,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,387.749,0
21125,11.1,7.6,138.6677481,97,0.9,0.4,0.2,0,1.4,1.5,23.7,81.1,13.4,49.2,174.3,94,65.24158558,2.265044805,8.557860028,5.177574443,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,443.693,1
21127,10.5,9,37.97678515,97.5,0.6,0,0.4,0,1.4,1.1,26.7,75.1,10,54.1,321.5,90.9,6.369166209,NA,0.486048951,NA,0.004761134,0,0.002380567,0,0.004761134,0,0.002380567,0,TRUE,FALSE,0,0,420.068,0
21129,10.9,7.7,32.323242,96.8,0.8,0.3,0.6,0,1.5,0.6,33.5,70.4,10.3,38.1,257.8,96.9,10.82069722,0.205880522,1.656620016,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,211.259,1
21131,12.5,10.5,26.12422478,97.7,0.1,0,0.4,0,1.2,0.7,35.6,70.2,9.7,54,381.8,95.5,0.301855538,0.224520648,0.039914782,0.059872173,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,404.402,1
21133,13.2,11.4,67.1026544,97.9,0.4,0.2,0.3,0,1.1,0.8,32.4,75.2,11.7,49,338.3,94.6,0.298878466,0.03255112,0.201225106,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,339.033,1
21135,13.6,9,27.93886173,97.8,0.5,1.1,0.1,0,0.5,0,28.1,73.7,11,53.8,312.1,94.4,45.46847817,3.437991881,39.69845083,0.900919559,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,495.381,0
21137,11.7,9.9,73.48209216,94.6,2,0,0,0,2.7,1.6,24.1,78.2,11.1,52.6,321.1,90.6,141.2437696,22.37391202,82.90996055,6.032874358,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,336.392,1
21139,10.9,6.5,29.58205724,97.4,0.7,0.1,0.1,0,1.6,1.8,13.6,83.6,11.4,55.8,273.4,96.2,103.5898943,87.54219507,99.85022147,0.169259315,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,342.335,0
21141,10.2,7.9,48.62073149,90.7,6.2,0.1,0.3,0,2.3,2.8,17.3,84.3,15,52,210.5,93.1,260.1224527,234.6141797,272.621253,82.0860791,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,557.031,0
21143,12.5,7.5,38.2805997,93.3,4.5,0.4,0.1,0,1.5,2.9,15.4,87.9,15.9,54.6,317.9,93.4,37.13021764,14.27689603,34.46002189,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,256.532,0
21145,12.1,8.4,262.4545718,85.2,10.9,0.3,0.7,0.1,2.2,2.4,15.8,89.8,24.6,46.8,208.1,94.1,122.5516997,120.8712572,154.1705529,5.961952851,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,268.167,1
21147,11.8,9.8,41.31873178,90.5,5.7,0.8,0.7,0.1,1.8,2.5,37.5,74.6,6.9,56.9,215.6,95.1,10.45913347,0.360821361,1.262874762,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,430.947,0
21151,11.9,9.8,205.09936,91.4,4.3,0.4,1,0,2.3,2.4,19,87,30.5,42.2,151.5,94.6,57.64732513,4.97543152,18.6578682,10.41502324,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,443.259,1
21153,11.2,11.4,41.06418021,99.9,0,0,0,0,0,0.4,27.6,69.1,9.7,54.9,292.2,95,9.444177873,0.359870836,1.426515024,1.394094228,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,309.157,1
21155,11.4,9.1,56.0637597,89.5,7.4,0.1,0.2,0.4,1.5,2.7,22.8,80.4,13.2,45.6,224.9,93.6,166.2206519,73.82564031,119.4532384,12.83822783,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,346.857,1
21157,11,8.3,103.4501072,97.7,0.6,0.2,0.3,0,1.1,1.6,11.4,87.8,18.8,58.2,197.4,95.4,121.9088779,37.71086017,125.0091281,1.271301773,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,340.17,1
21159,13.7,11.2,51.90795147,93.5,5.3,0.2,0,0.1,0.8,1.7,26.3,72.8,8.5,56.6,281.8,93.4,1.13667047,NA,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,230.606,0
21161,12.5,8.6,71.43333083,90.7,5.4,0,0.9,0,2.6,1.8,18.1,85.6,18.9,49.3,283.3,92.2,116.251468,79.51242264,103.1166971,3.223307763,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,246.412,1
21165,12.5,9.2,31.46106049,99.4,0.1,0,0.1,0,0.4,0,22.9,76.3,11.3,57.6,262.8,96.4,19.34327185,0.098239065,2.013900828,2.961907803,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,205.934,0
21167,10.1,8.6,86.38847511,93,3.9,0.2,0.8,0,1.4,2.9,16,85.2,17.5,52.4,247.4,93.4,113.1088368,27.31057853,70.7095852,4.460754594,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,253.308,0
21169,12,8.8,34.53859353,96.3,1.1,0,0.3,0,2.2,1.3,23.7,76.9,13.1,54.7,189.8,94.3,153.490283,39.63790407,75.39176998,7.457353261,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,291.19,0
21171,11.7,10.2,32.27999879,95.8,2.8,0.1,0,0.1,0.6,3.1,24.3,74.5,12.9,51.7,245.6,90.9,163.8314665,68.08123122,114.8559633,8.393285372,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,332.056,0
21173,13.2,9.5,140.6594409,94.8,2.9,0.3,0.1,0.1,1.3,2.7,20.7,84.6,16.3,45.6,252.5,92.7,45.92371889,11.36565171,27.14480438,1.849515326,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,198.838,1
21175,12.6,10.7,34.85714736,93.7,3.3,0.1,1.2,0.3,1.2,0.9,24.7,73.4,13.6,55.4,260.5,94.1,31.73220475,0.482778706,4.953729334,8.540460267,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,383.787,0
21177,11.2,8.2,66.50362249,92.7,4.9,0.2,0.6,0,1.3,1.5,17.4,80.6,11.1,51,257.4,93.6,93.5963437,76.11295837,117.1692792,3.299397892,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,479.4,1
21179,11.3,7.5,108.7101271,91.2,5,0.1,0.6,0,1.9,2.1,10.9,89.2,17.2,51.9,232.6,95,188.381707,103.1270808,144.1508548,2.826252533,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,424.077,1
21181,11.3,9.1,36.38021941,96.5,1.3,0.3,0,0,1.2,1.7,25.8,77.4,10.2,50.6,317.8,90.7,49.96387598,12.86117616,39.39311645,1.665291733,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,196.822,0
21183,12.1,8,40.98691436,97.3,0.9,0,0.3,0,1,3.4,20.5,82.1,13.3,53.9,251.6,94.6,105.4700869,56.98936632,105.1704028,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,596.228,1
21187,10.3,8,30.59172676,96,1.6,0.2,0,0.2,0.5,2.7,16.4,82.6,9.9,51.6,231.1,95.2,57.07930323,29.03949782,32.99839366,30.51767547,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,354.247,0
21189,13.6,9.4,22.6081142,98.2,1.4,0.1,0.1,0,0.1,0.4,34.7,69.1,16.2,42.2,509.7,97.8,9.275253664,0.430582502,2.137715481,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,198.29,0
21193,14.4,10.3,79.2384956,96,1.1,0.1,1.2,0.3,1,1,27.1,76.8,12.3,46.3,356.6,94,1.939969855,0.038269512,NA,8.996279026,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,342.61,1
21195,11.7,10.5,76.87898008,97.5,0.9,0.2,0.5,0,0.7,0.9,26.5,76.1,13,52.1,323.1,94.2,0.395307157,0.048301196,0.260572242,0.203373457,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,788.567,1
21197,11.5,8.7,68.83970924,96.8,0.2,0.4,0.6,0,1.8,1.6,21.9,80.5,14.7,50.9,341.3,94.3,14.77810494,0.111743705,19.67806639,0.458149189,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,180.121,0
21199,9.8,9.2,97.42409745,96.2,1,0.3,0.8,0,1.2,2.5,23.6,81.9,15.3,47.8,197.1,94.1,129.7671664,27.03786394,62.91672362,10.34917453,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,677.154,1
21201,14.1,NA,21.44694309,99.1,0.7,0,0,0,0.2,0.6,27.1,78,16,55,343.9,92.3,82.70533722,NA,20.9865794,3.692917405,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,100.108,0
21203,11.8,9.8,53.15798286,98.1,0.1,1.1,0,0,0.6,0.9,21,77.6,10.6,54,198.7,95.4,49.47448562,0.676044948,12.38678616,1.285749036,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,318.096,0
21205,9.4,8.9,87.54801937,96,1.8,0.2,0.7,0,1.2,1.7,26,83.6,26.6,37.8,237,94.5,22.02369253,1.59022281,11.96776672,5.081565923,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,286.265,1
21207,9.7,9.3,70.00614919,94.6,0.8,0.1,0.5,0,1.1,3.7,24.6,75.5,12.9,46,305.3,91.1,154.7703514,1.730444791,79.56498431,0.737114296,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,282.875,0
21213,11.4,9.1,77.12474115,85.6,9.9,0.6,0.8,0,1.7,2.4,15.5,85.9,14.2,53.4,177.8,93,276.2280908,253.0133857,332.8878547,20.43935868,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,236.465,0
21217,10.7,9.1,95.73222009,91,3.9,0,1.1,0,3.7,2.4,24.3,85.8,19.2,45.4,235.3,94.5,151.1780694,48.93981259,128.5101814,3.059676838,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,276.821,1
21219,10.8,9.3,32.97712696,87.8,8,0,0,0,1.8,3.9,18,77.8,12.9,55.1,171.2,84.7,250.4285691,204.9735382,268.0760049,49.05714789,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,377.056,1
21225,20.2,12.7,43.17264391,83.3,12.9,0,0.6,0,2.9,1.9,22.2,87.4,11,50.9,312.4,94,371.6224887,336.496955,466.1257204,101.8532562,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,363.377,1
21229,13.6,7.9,40.47155643,89.3,5.2,0,0.9,0,2.5,4.5,16.6,83.3,17.7,51,167.2,92.2,121.219366,10.27699395,57.34508745,8.825688444,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,301.199,0
21231,11.1,9.9,44.97974613,94.8,2.3,0,0.3,0,1.7,2.3,24.6,71.9,12.8,45.8,159.9,90.2,66.39035846,16.87095141,43.79463272,4.980531839,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,484.162,0
21233,16.9,11.6,39.61168206,90.9,4.1,0.1,0,0.1,2.6,5.5,22.1,81.4,9.8,54.5,288.5,92.9,243.9844745,192.6112394,305.243316,26.26024167,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,335.656,0
21235,14.4,11.1,82.42678111,96.8,1,0.2,0.3,0.1,1.2,1.2,26,79.7,19.2,51.5,324.7,94.3,24.57797643,0.765135406,3.245544514,2.36849378,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,445.119,1
21237,10.5,8.8,32.51099378,98.8,0.1,0.4,0,0,0.6,0.3,32.3,69.9,7.6,43.4,263.4,95.3,11.97726076,0.351080924,1.557358971,2.709624568,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,222.752,0
22003,12.4,9.5,33.68416355,73.7,19,2.1,0.7,0,2.9,5.9,18.7,79.9,12.7,46.3,147.3,89.4,33.55683554,23.91797451,34.37724793,69.60378676,0.006528114,0.001305623,0.001305623,0.003916868,0.005222491,0.001305623,0.001305623,0.003916868,TRUE,FALSE,0,4,765.918,0
22007,11.8,11.6,67.07754642,68,30,0.4,0.2,0,1.1,2.9,17.4,73.6,10.2,44.2,172.8,89.1,192.1163063,96.02714523,196.3363386,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,364.53,0
22009,13.5,12.1,49.13495226,66.4,28.8,0.9,0.5,0.2,3,1.9,24,75.8,12.1,46.6,174.3,90.2,153.304849,183.1918128,157.5739001,117.9902288,0.00808569,0.002310197,0,0.002310197,0.002310197,0,0,0,TRUE,FALSE,0,0,865.727,0
22011,12.3,10,31.76963494,82.9,12.5,0.9,0.3,0,2.8,3.7,17.2,84.7,17.5,49.4,40.3,87.9,20.55016447,7.182707586,14.29370042,17.20549214,0.030879129,0.002573261,0.001715507,0.000857754,0.008577536,0.002573261,0.000857754,0.000857754,TRUE,FALSE,0,0,1165.836,1
22013,17.6,16.3,16.84743018,54.5,43,0,0.1,0,1.1,0.2,29.2,82.9,12.4,38.7,242.4,88.5,4.333886779,0.983629593,3.165364405,NA,0.143539913,0.00973152,0.010947959,0.0060822,0.072986397,0.00729864,0.00973152,0.00486576,TRUE,FALSE,0,3,822.071,0
22021,11.4,9.8,18.88050469,82.1,16.7,0.5,0.1,0,0.3,3.2,27.1,76.4,14.2,45.2,174.4,84.1,22.4786801,19.87968306,24.6545846,26.2921794,0.001849359,0,0,0,0,0,0,0,TRUE,FALSE,0,0,540.728,0
22025,12.1,11,13.97261125,66.3,32.4,0.2,0.1,0,0.2,1.6,22.1,76.1,11.7,52.4,106.6,86.2,144.321976,157.9584423,171.6909501,153.4162491,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,739.421,1
22027,17.4,16.1,21.3981597,45.8,52,0.2,0.1,0,1.4,1.5,30.5,81.2,14.7,42.9,148.6,88.1,8.597415741,11.0799361,16.87954875,12.2549604,0.03387993,0.011727668,0.009121519,0.011727668,0.029970707,0.010424594,0.009121519,0.009121519,TRUE,FALSE,0,2,767.416,1
22029,13.4,12.4,28.72531676,57.8,41.1,0.1,0.2,0.1,0.1,1.4,27.5,77.1,12.8,42.4,97,81,168.1982723,226.4121978,234.7008025,195.5433505,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,747.302,0
22035,19.6,16,17.17343145,29.1,69.9,0,0,0,0.8,0.4,48.6,68.5,8.5,31.3,182.2,88.7,278.801449,400.8766175,416.9447693,447.1842703,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,442.432,0
22039,13,10.6,50.78044207,67.8,27.5,0.2,0.4,0,1.7,3.5,27.5,74.7,12.8,42.6,165.2,87.8,102.9860458,76.25822601,102.9845361,158.0147981,0.010299813,0.004414206,0.007357009,0.005885607,0.004414206,0.001471402,0.001471402,0.001471402,TRUE,FALSE,0,0,679.624,1
22041,15.8,13,32.53680444,65.6,33,0,0.1,0,1.2,0.5,28.3,76.3,11.9,46.2,151.6,87,216.3740724,187.3179791,241.8950183,268.9497827,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,635.438,0
22049,11.4,10,27.98011209,68.4,30,0.1,0.5,0,0.3,1.6,26,79.7,13.5,45,132.2,88.3,3.547145944,1.416047366,3.647288252,0.303940688,0.046529502,0.012063204,0.012063204,0.010339889,0.041359558,0.012063204,0.012063204,0.010339889,TRUE,FALSE,0,0,580.277,0
22053,12.8,10.4,48.30939383,79.9,16.6,0.9,0.5,0,1.8,2.4,19.4,81.1,15.9,44.7,121.4,90.7,138.7887571,96.11215849,125.4275643,261.0153463,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,658.591,1
22059,11.7,8.5,23.93046095,84.5,12.4,1,0.1,0.1,1.2,2.8,22,77.2,12.2,48.4,103.1,90.6,6.222336057,1.141375253,3.537783043,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,662.393,0
22061,13.8,11.3,100.3853801,53.9,40.8,0.3,1.6,0,1.3,3,29.7,88.4,36.5,34.2,119.3,89,23.13340767,16.509024,27.2818617,7.720321701,0.387322081,0.063495423,0.016932113,0.027514683,0.285729404,0.040213768,0.012699085,0.027514683,TRUE,FALSE,0,4,472.475,1
22065,14.4,14.8,18.3726908,35.5,63.6,0.1,0,0,0.3,2.1,37.8,74.8,12.6,29,54,80.3,155.0371954,223.3774553,284.4019507,247.6469599,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,650.89,0
22067,16.6,14.8,32.69721862,49.5,49.2,0,0.5,0,0.4,0.4,28.5,79.7,13,40.1,118.2,88,182.814839,191.8093417,226.6375656,239.4940435,0.001240565,0,0,0,0,0,0,0,TRUE,FALSE,0,0,806.084,1
22069,13.5,12.1,31.11377293,53.6,40.5,1.1,0.7,0,1.9,2.2,33.5,86.5,17.8,34.3,276.1,87.1,35.87231239,24.49621689,47.44804456,39.92174243,0.006928444,0,0,0,0.000769827,0,0,0,TRUE,FALSE,0,3,1298.993,1
22081,16.5,10.8,22.14900332,57.3,39,0,0,0.1,2.7,2.2,23.6,79.4,13.9,44.5,79.4,88.8,42.9410011,40.85666115,70.82386685,62.06758299,0.81770823,0.049708707,0.009941741,0.049708707,0.35293182,0.034796095,0.004970871,0.03231066,TRUE,FALSE,0,0,402.344,1
22083,15.5,13.7,36.84176432,61.8,35.6,0,0.7,0,1.3,2.1,28.9,79.5,13.5,39.9,66.5,84.5,180.6819163,165.2463075,197.9007716,220.5755334,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,564.525,1
22085,14.1,9.7,27.79409202,69.5,16.3,7.3,0.4,0,5.8,3.9,19.5,85.3,13.1,46.9,103,87,8.933155947,1.995017648,6.087746161,0.229617416,0.168055597,0.003954249,0.001977125,0.005931374,0.026691183,0.001977125,0.000988562,0.001977125,TRUE,FALSE,0,0,1011.57,0
22097,12.7,11.3,90.32127484,56.2,41.1,0.2,0.3,0,1.7,2.1,28.7,76.1,14.2,40.4,156.8,88.4,122.0093234,143.6553009,160.249937,93.67656911,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,938.982,1
22101,12.7,10.5,93.11676764,60.2,31.2,1.2,1.5,0,3.9,6.9,19,81.3,10.6,38.5,170.4,89.8,102.899302,64.41533383,113.0832172,0.077396316,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,1119.423,1
22107,14.4,9.1,7.740749589,44.9,54.5,0,0.1,0,0.4,2.6,40,77.7,10.5,34.1,103.3,78.5,197.7142724,228.4051999,242.7884615,221.4209402,0.0015596,0,0,0.0015596,0.0015596,0,0,0.0015596,TRUE,FALSE,0,1,641.19,0
22115,10.6,7.1,38.41125732,75.8,14.6,1.3,2.1,0.4,3.5,9.4,17.2,87.2,16.8,54,86.5,90.8,4.144081186,0.272607194,1.404454191,0.735738201,0.002236328,0.000745443,0,0.000745443,0.001490885,0,0,0.000745443,TRUE,FALSE,0,4,1341.485,1
22117,14.2,12,69.38748077,67,30.1,0.3,0.1,0,1.7,2.2,26.8,77.3,11.7,40.4,221.4,86.3,30.73798037,6.882439921,19.08951055,3.990859259,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,675.884,1
22123,13.4,9.2,31.08612358,80.4,16.1,0.3,0,0.1,1,3.5,22.7,78.2,12.6,49.8,100.2,83.4,194.1186611,190.4650684,246.5007257,284.390762,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,360.567,0
22127,13.7,11,15.25546108,66.4,31.6,0.2,0,0,1.2,2,23.8,81.3,14.4,44.4,95.7,87.2,3.31969948,0.789402223,2.45556718,1.264096092,0.001045125,0,0,0,0,0,0,0,TRUE,FALSE,0,0,956.823,0
23003,8.2,6.8,10.23330386,95,1,1.8,0.4,0,1.6,1.2,17.2,87.5,18.9,52.5,250,91,15.17689995,10.29311268,14.75089327,14.33477979,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,6827.557,1
23007,9.1,7.6,17.68925392,96.6,0.3,0.4,0.4,0.1,2.1,1.3,12.2,92.6,25.4,49.7,227.7,90.9,1.017077593,0.299348446,NA,4.213270447,0,0,0,0,0,0,0,0,FALSE,FALSE,0,5,1743.853,1
23009,8,7.2,34.36467472,95.9,0.9,0.4,1,0.1,1.6,1.4,11.2,94.1,32.3,53.3,240.6,88.5,5.256678117,3.329922552,2.719384245,4.114990385,0,0,0,0,0,0,0,0,FALSE,FALSE,0,5,2344.93,1
23011,8.8,6.7,140.1145171,95.9,0.9,0.5,0.9,0.1,1.6,1.5,13.3,91.7,27.1,47.7,232.3,93.5,16.20691921,2.858891787,8.234300015,5.578297322,0,0,0,0,0,0,0,0,FALSE,FALSE,0,4,951.174,1
23013,7.7,7.2,109.0649657,96.4,0.6,0.3,0.5,0,2.1,1.5,10.9,93.7,31,50.5,209.2,89.5,6.876983877,3.817807855,3.908186377,10.32506142,0,0,0,0,0,0,0,0,FALSE,FALSE,0,5,1143.944,1
23015,9.1,8.2,74.73012962,97,0.5,0.4,1,0,1,1.2,12,92.8,32.7,53.4,249.9,89.7,4.02310323,1.601344252,2.309884243,9.314120127,0,0,0,0,0,0,0,0,FALSE,FALSE,0,5,699.613,1
23017,7.6,6.4,27.60090037,96.3,0.4,0.3,0.5,0,2.3,1.3,15.9,91.1,19,47.5,288.1,89.9,4.063699941,1.92014637,2.266331235,5.449883843,0,0,0,0,0,0,0,0,FALSE,FALSE,0,5,2175.727,1
23021,11.8,9.4,4.263286131,96.1,0.5,0.5,0.7,0,1.5,1.4,19.2,90,18.3,50.4,314.1,90.1,0.988379535,0.060085397,0.446096204,0.26811215,0,0,0,0,0,0,0,0,FALSE,FALSE,0,3,4378.037,1
